device,family,model,quant,mmproj,bound,tok,img,iou,encode_ms,decode_ms,prompt_eval_ms,prompt_tokens,gen_ms,n_tokens,tok_per_sec,load_ms,ttft_ms,ok,note
s25,q3vl,2B,Q8_0,F16,min,1024,000000054654.jpg,0.4386,64682,17334,83371.32,1157,2342.28,38,16.22,2405.91,165448.9722811344,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000093437.jpg,0.5203,68541,17503,87278.13,1166,2489.48,38,15.26,2690.72,173387.66079947577,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000108026.jpg,0.6619,67928,18704,88056.37,1171,2367.89,38,16.05,2435.13,174750.67529595015,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000123480.jpg,0.6064,62377,16618,80244.68,1127,2473.56,39,15.77,2066.22,159303.09154090044,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000144333.jpg,0.3574,71933,16477,89630.88,1171,2508.28,39,15.55,2363.74,178105.18868167204,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000170099.jpg,0.7071,65869,15547,82471.61,1155,2201.16,37,16.81,2224.46,163947.09839976204,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000173008.jpg,0.6608,61677,15053,77950.93,1127,2474.23,39,15.76,1720.06,154744.38177664974,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000187243.jpg,0.7224,61938,14589,77609.87,1127,2176.25,37,17.0,2227.33,154195.69352941177,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000202228.jpg,0.4617,60168,14493,75838.1,1127,2472.17,39,15.78,2204.9,150562.47135614703,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000210299.jpg,0.4920,63614,14666,79361.77,1127,2335.0,39,16.7,2439.03,157701.65023952097,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000223747.jpg,0.5297,71588,18833,91801.57,1155,2404.43,39,16.22,2060.9,182284.2222811344,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000226408.jpg,0.5118,65427,17473,84142.54,1155,2484.66,38,15.29,2188.48,167107.94222367558,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000233370.jpg,0.6341,66846,16787,84821.34,1171,2771.84,43,15.51,2266.93,168518.81453255963,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000243204.jpg,0.5605,65733,16296,83249.71,1127,2495.08,38,15.23,2565.7,165344.36988181222,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000261888.jpg,0.3697,70644,15803,87588.12,1171,2365.11,39,16.49,2416.38,174095.76281382656,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000262895.jpg,0.6663,72542,16122,89791.13,1171,2252.55,37,16.43,2385.44,178515.99427267196,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000281032.jpg,0.5659,68465,17031,86700.19,1171,2457.9,39,15.87,2183.65,172259.20197227472,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000289343.jpg,0.1561,65541,14140,80701.5,1171,2355.49,39,16.56,2350.52,160442.88647342994,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000297353.jpg,0.9451,65562,15381,82194.34,1115,2396.31,38,15.86,2209.88,163200.39170239595,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000314177.jpg,0.3822,65105,16128,82451.05,1127,2624.8,39,14.86,2386.34,163751.3447510094,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000329219.jpg,0.6518,64687,13445,79136.11,1171,2187.91,37,16.91,2262.87,157327.24660555882,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000333745.jpg,0.4751,77425,18414,97229.17,1171,2519.49,39,15.48,2111.55,193132.76948320412,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000365642.jpg,0.4631,69941,18342,89513.33,1171,2512.57,39,15.52,2373.62,177860.76298969073,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000383606.jpg,0.4307,62266,17585,81128.35,1127,2375.07,39,16.42,2434.59,161040.25133982947,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000384808.jpg,0.3198,65239,17939,84605.73,1127,2316.44,38,16.4,2485.83,167844.70560975609,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000393569.jpg,0.4061,63062,15146,79434.09,1127,2477.22,39,15.74,2124.84,157705.62240152477,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000394199.jpg,0.7245,63631,14149,78866.95,1127,2324.19,39,16.78,1685.23,156706.5447556615,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000425226.jpg,0.6375,70378,17177,88806.49,1127,2530.0,39,15.42,2118.18,176426.34084306096,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000458992.jpg,0.7077,72010,16961,90252.68,1127,2259.78,35,15.49,2241.22,179288.2377792124,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000464476.jpg,0.6274,60131,13759,74876.34,1127,2324.98,39,16.77,2257.6,148825.97029218843,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000465129.jpg,0.5987,65390,15267,81824.93,1127,2489.96,39,15.66,2473.09,162545.78696040867,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000481386.jpg,0.4476,66576,14748,82434.94,1171,2345.11,39,16.63,2191.19,163819.0722910403,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000481567.jpg,0.5484,63769,15459,80574.74,1127,2755.11,39,14.16,1764.22,159873.36146892654,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000481573.jpg,0.9134,64150,14009,79256.33,1147,2313.35,39,16.86,2228.41,157474.6419810202,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000484415.jpg,0.8596,67198,16954,85354.16,1127,2345.73,37,15.77,2071.48,169569.57154090045,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000485844.jpg,0.5897,65560,15638,82404.93,1144,2489.75,39,15.66,2212.98,163666.78696040867,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000492937.jpg,0.9088,60282,13059,74331.27,1115,2256.14,38,16.84,2248.94,147731.65242280287,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000520910.jpg,0.0313,69127,17033,87532.23,1171,2422.67,39,16.1,2060.52,173754.3418012422,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000527750.jpg,0.0943,69526,17850,88634.1,1171,2512.51,39,15.52,2093.99,176074.53298969072,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000546976.jpg,0.6079,60489,13464,74982.82,1127,2250.35,38,16.89,1797.08,148995.02663114268,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000565045.jpg,0.0000,68481,16987,86677.34,1171,2514.19,39,15.51,2801.97,172209.81453255963,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000570834.jpg,0.4100,64403,14960,80426.06,1127,2376.43,39,16.41,2395.36,159849.9984521633,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000579321.jpg,0.7548,67747,16360,85414.52,1164,2407.28,37,15.37,2236.2,169586.5818087183,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000579902.jpg,0.5128,60276,12942,74246.5,1141,2328.64,39,16.75,2447.44,147524.2014925373,1,
s25,q3vl,2B,Q8_0,F16,min,1024,000000580294.jpg,0.6376,64619,15483,81189.57,1144,2421.57,38,15.69,2282.82,161355.30486297005,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000002532.jpg,0.2212,8022,3141,12043.3,391,1829.58,39,21.32,2635.72,23253.204315196996,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000003156.jpg,0.6711,8280,1789,10845.02,371,1638.15,37,22.59,2505.65,20958.287374944666,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000017899.jpg,0.6834,9831,2038,12572.41,391,1592.7,41,25.74,2241.93,24480.26003885004,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000030828.jpg,0.0021,7796,1749,10227.07,351,1616.25,39,24.13,2234.84,19813.512188147535,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000037670.jpg,0.6738,10446,2250,13463.45,391,1508.99,38,25.18,2378.61,26199.16405877681,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000054654.jpg,0.4431,8442,1773,10911.16,351,1458.74,38,26.05,2246.94,21164.5477159309,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000093437.jpg,0.5210,9382,1933,12000.07,377,1479.28,38,25.69,2246.39,23353.995652004673,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000108026.jpg,0.6543,6472,1462,8766.38,351,1738.52,37,21.28,2349.64,16747.372481203005,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000123480.jpg,0.5932,8402,1874,10855.62,391,1500.91,39,25.98,1910.61,21170.111147036183,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000144333.jpg,0.3609,6232,2517,9592.85,351,1787.03,39,21.82,2227.41,18387.67951420715,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000170099.jpg,0.6956,8511,2114,11239.64,391,1418.23,37,26.09,2221.54,21902.96886163281,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000173008.jpg,0.6518,7190,1645,9401.33,391,1597.32,39,24.42,2396.76,18277.28004095004,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000187243.jpg,0.7324,8387,2848,11983.51,391,1928.3,42,21.78,2236.47,23264.42368227732,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000202228.jpg,0.4708,8204,1875,10668.0,391,1478.46,39,26.38,2217.85,20784.907505686126,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000210299.jpg,0.4630,8773,2506,11992.18,391,1754.81,39,22.22,1738.68,23316.184500450046,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000223747.jpg,0.6481,7927,1683,10265.21,357,1425.38,39,27.36,2234.62,19911.759707602338,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000226408.jpg,0.4991,9620,2336,12713.73,391,1740.74,43,24.7,2250.3,24710.215829959514,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000233370.jpg,0.5786,7383,1766,9779.48,351,1488.21,38,25.53,2394.33,18967.649604386996,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000243204.jpg,0.5586,8804,1903,11321.7,391,1724.67,39,22.61,1928.81,22072.928217602832,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000261888.jpg,0.3655,6252,1438,8273.98,351,1450.79,39,26.88,2398.31,16001.182380952381,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000262895.jpg,0.6634,6797,2330,9900.64,371,1679.03,36,21.44,1601.6,19074.281791044774,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000281032.jpg,0.5479,7786,1753,10241.46,351,1915.83,44,22.97,2319.36,19823.995045711796,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000289343.jpg,0.1341,11599,2365,14681.45,431,1555.2,39,25.08,2238.88,28685.32240829346,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000297353.jpg,0.9449,13250,3546,17521.71,491,1807.92,38,21.02,2369.45,34365.283739295905,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000314177.jpg,0.3943,7572,1658,9787.22,391,1466.19,39,26.6,1664.4,19054.813984962406,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000329219.jpg,0.6173,7123,1956,9719.49,351,1462.13,37,25.31,2251.61,18838.00007506914,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000333745.jpg,0.4660,7476,1612,9755.66,351,1475.33,39,26.43,2237.08,18881.495792659854,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000365642.jpg,0.4657,7361,1747,9745.33,351,1480.99,39,26.33,2392.63,18891.309491074822,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000383606.jpg,0.4349,9390,2267,12359.34,391,1558.45,39,25.02,2165.69,24056.308025579536,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000384808.jpg,0.3254,6579,1454,8578.11,357,1489.51,38,25.51,1727.65,16650.31031360251,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000393569.jpg,0.3080,10106,2014,12818.21,391,1507.07,39,25.88,2315.55,24976.849876352393,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000394199.jpg,0.7140,8294,2867,11903.07,391,1789.38,39,21.8,1666.5,23109.941559633025,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000425226.jpg,0.6434,7903,1663,10131.42,391,1759.67,39,22.16,3164.66,19742.54635379061,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000458992.jpg,0.7453,8075,3856,12840.63,391,1856.51,40,21.55,1902.41,24818.03371229698,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000464476.jpg,0.5417,7626,1650,9901.72,357,1483.34,39,26.29,2081.42,19215.757276531003,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000465129.jpg,0.5844,8556,2894,12207.48,391,1787.62,39,21.82,2287.0,23703.30951420715,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000481386.jpg,0.4401,7291,1957,9893.75,351,1531.24,39,25.47,2232.95,19181.01187671771,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000481567.jpg,0.5221,8864,3265,12915.29,391,1853.92,39,21.04,1703.07,25091.818517110267,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000481573.jpg,0.9402,14282,3509,18600.95,491,1858.1,39,20.99,2239.03,36439.59173415912,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000484415.jpg,0.6703,6929,1476,8969.21,357,1386.1,37,26.69,2399.31,17411.677216185835,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000485844.jpg,0.5960,7790,1531,9910.64,371,1449.82,39,26.9,2260.2,19268.814721189592,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000492937.jpg,0.8926,9692,2052,12343.17,452,1649.51,38,23.04,2416.85,24130.572777777776,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000520910.jpg,0.0528,7255,2161,10115.51,351,1696.51,39,22.99,2377.26,19575.007172683778,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000527750.jpg,0.0726,7577,1929,10145.71,351,1541.76,39,25.3,2226.75,19691.235691699603,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000546976.jpg,0.5982,7333,2358,10434.12,357,1780.75,39,21.9,2030.01,20170.782100456625,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000565045.jpg,0.0000,8732,1877,11304.84,371,1539.07,39,25.34,2235.92,21953.303299131807,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000570834.jpg,0.4166,8827,1875,11379.24,391,1741.45,39,22.4,2245.66,22125.882857142857,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000579321.jpg,0.7456,9505,2249,12411.86,411,1432.92,37,25.82,2408.92,24204.589666924865,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000579902.jpg,0.5081,9539,1915,12060.14,431,1731.47,39,22.52,2124.64,23558.544973357017,1,
s25,q3vl,2B,Q8_0,F16,min,256,000000580294.jpg,0.6245,8056,1718,10414.39,371,1474.53,39,26.45,2079.1,20226.19718336484,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000002532.jpg,0.2076,27082,6847,34894.9,679,1977.72,39,19.72,2254.36,68874.60993914807,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000003156.jpg,0.6724,25586,7641,34311.13,671,2019.54,37,18.32,2646.35,67592.71515283843,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000017899.jpg,0.6984,25740,6719,33442.81,679,2197.66,36,16.38,2246.34,65962.86006105006,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000030828.jpg,0.0078,26199,6307,33306.07,691,1988.0,39,19.62,2449.48,65863.03839959226,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000037670.jpg,0.6717,25579,6819,33348.28,679,1956.83,38,19.42,2235.41,65797.77330587023,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000054654.jpg,0.4336,27632,7382,35972.64,711,2237.8,43,19.22,2234.75,71038.66913631634,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000093437.jpg,0.5219,25977,8153,35112.99,699,2063.78,38,18.41,2394.1,69297.30830526886,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000108026.jpg,0.6609,27531,8080,36554.54,691,2008.97,37,18.42,2401.99,72219.82881650381,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000123480.jpg,0.5974,24359,6398,31633.1,679,1994.74,39,19.55,2430.05,62441.25089514066,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000144333.jpg,0.3604,26523,8070,35594.89,691,2114.51,39,18.44,1941.24,70242.11993492408,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000170099.jpg,0.7004,25657,7804,34496.66,679,1998.62,37,18.51,2150.97,68011.68485143167,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000173008.jpg,0.6556,25757,7397,34147.94,679,2102.23,39,18.55,2122.36,67355.84835579515,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000187243.jpg,0.7324,25272,7200,33416.82,679,1991.49,37,18.58,2479.6,65942.64131324005,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000202228.jpg,0.4593,24983,7741,33747.1,679,2390.87,39,16.31,2382.31,66532.41207847946,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000210299.jpg,0.4963,26201,6048,33050.18,679,2003.62,39,19.46,2200.91,65350.5674614594,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000223747.jpg,0.5299,26954,7834,35762.1,679,2103.51,39,18.54,2465.46,70604.03743257822,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000226408.jpg,0.4699,28749,7026,36747.4,700,4037.69,79,19.57,2424.43,72573.49862033724,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000233370.jpg,0.6333,25864,6487,33153.8,691,1925.49,38,19.74,2216.05,65555.45856129687,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000243204.jpg,0.5601,25923,6542,33387.94,679,2278.93,39,17.11,1765.97,65911.38535359439,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000261888.jpg,0.3675,27854,7011,35723.75,691,2008.69,39,19.42,2450.96,70640.24330587023,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000262895.jpg,0.6658,27074,7009,34944.92,691,1907.93,37,19.39,2256.08,69079.4929757607,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000281032.jpg,0.5656,26804,7682,35458.24,691,2125.7,39,18.35,2070.31,69998.73591280653,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000289343.jpg,0.1328,27146,7961,36066.62,685,2110.34,39,18.48,2600.4,71227.73255411255,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000297353.jpg,0.9435,25976,8105,35113.65,667,1994.15,38,19.06,2369.29,69247.11589716683,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000314177.jpg,0.3822,25452,7854,34314.38,679,2110.04,39,18.48,2084.11,67674.49255411256,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000329219.jpg,0.6421,27999,8055,37128.11,691,2006.05,37,18.44,2572.51,73236.33993492408,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000333745.jpg,0.4841,25756,6280,32855.99,691,3727.58,73,19.58,2239.32,64943.06252298263,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000365642.jpg,0.4628,27162,6185,34165.48,691,1931.44,39,20.19,2199.49,67562.00947003468,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000383606.jpg,0.4302,24583,6726,32180.79,679,1997.62,39,19.52,2581.72,63541.019508196725,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000384808.jpg,0.3268,28708,7806,37473.71,679,2064.22,38,18.41,2015.16,74042.02830526886,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000393569.jpg,0.4064,25407,7796,34222.72,679,2457.2,39,15.87,2496.84,67488.73197227473,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000394199.jpg,0.7241,26305,7304,34491.83,679,1992.1,39,19.58,2398.62,68151.90252298264,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000425226.jpg,0.6456,26548,6421,33886.65,679,1993.67,39,19.56,2465.51,66906.77474437628,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000458992.jpg,0.7107,24756,7730,33453.65,679,2169.99,40,18.43,2503.67,65993.90935973955,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000464476.jpg,0.6142,26933,7842,35809.47,679,2096.85,39,18.6,2383.55,70638.23344086022,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000465129.jpg,0.5933,25068,6893,32889.75,679,2013.72,39,19.37,2541.43,64902.37622612287,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000481386.jpg,0.4521,26793,6901,34662.92,691,1996.37,39,19.54,2476.53,68408.09707267144,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000481567.jpg,0.5501,24775,7840,33585.0,679,2095.57,39,18.61,2427.7,66253.73455131649,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000481573.jpg,0.8911,26839,7980,35776.64,691,2141.54,39,18.21,1674.32,70650.554881933,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000484415.jpg,0.6753,25598,7853,34469.62,679,2010.47,37,18.4,2095.78,67974.96782608696,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000485844.jpg,0.5922,24984,5894,31682.83,671,1968.34,39,19.81,2224.07,62611.30955577991,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000492937.jpg,0.9063,23159,6524,30578.74,667,1934.69,38,19.64,2490.53,60312.65649694501,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000520910.jpg,0.0344,29244,6922,37051.14,691,2007.9,39,19.42,2386.5,73268.63330587023,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000527750.jpg,0.0916,27454,6884,35263.61,691,2021.1,39,19.3,2410.73,69653.4234715026,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000546976.jpg,0.6042,27250,7761,35989.66,679,2083.28,38,18.24,2405.19,71055.48456140351,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000565045.jpg,0.0000,25621,6854,33359.98,691,2132.08,40,18.76,2204.07,65888.28490405118,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000570834.jpg,0.4059,27252,7743,35980.59,679,2098.35,39,18.59,2380.23,71029.38236148466,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000579321.jpg,0.7503,28285,8323,37626.57,707,2028.71,37,18.24,2574.69,74289.39456140352,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000579902.jpg,0.5191,27172,7965,36184.6,689,2273.3,39,17.16,2101.43,71379.87505827507,1,
s25,q3vl,2B,Q8_0,F16,min,576,000000580294.jpg,0.6151,25537,5890,32226.96,671,1925.98,38,19.73,2263.78,63704.64423720223,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000002532.jpg,0.1574,1737,667,2956.0,208,1376.56,39,28.33,2372.57,5395.298270384751,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000003156.jpg,0.6144,1632,596,2740.6,208,1401.68,37,26.4,2234.08,5006.478787878788,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000017899.jpg,0.7538,1892,721,3202.37,208,1510.3,42,27.81,2135.49,5851.328288385473,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000030828.jpg,0.0000,1899,723,3229.37,208,142.83,4,28.01,2052.6,5887.071535166012,1,no bbox in generated output
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000037670.jpg,0.1827,1927,741,3322.55,208,1503.02,39,25.95,2029.71,6029.0856454720615,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000054654.jpg,0.4573,1654,723,2925.06,217,1536.36,43,27.99,2211.2,5337.787045373347,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000093437.jpg,0.5048,2223,805,3691.8,211,1393.61,38,27.27,2229.8,6756.4703337000365,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000108026.jpg,0.6383,1745,667,2969.58,208,1559.7,44,28.21,2378.22,5417.028422545197,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000123480.jpg,0.5651,1745,664,2971.66,208,1388.25,39,28.09,1718.82,5416.259857600569,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000144333.jpg,0.3553,1815,667,3034.89,208,1370.65,39,28.45,2008.52,5552.039384885764,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000170099.jpg,0.6260,1514,592,2603.59,208,1286.28,37,28.77,2212.62,4744.348428919013,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000173008.jpg,0.5954,2157,804,3591.86,208,1419.42,39,27.48,2094.42,6589.250101892286,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000187243.jpg,0.7402,1599,593,2693.45,208,1466.99,42,28.63,2413.2,4920.3783967865875,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000202228.jpg,0.4754,1519,592,2614.35,208,1360.02,39,28.68,2379.58,4760.2175034867505,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000210299.jpg,0.4344,1815,725,3145.45,208,1523.15,39,25.6,1724.9,5724.5125,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000223747.jpg,0.4136,2291,791,3734.94,208,1409.69,39,27.67,2211.83,6853.08022406939,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000226408.jpg,0.2564,1753,667,2978.75,208,1321.67,37,27.99,2458.25,5434.477045373347,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000233370.jpg,0.3509,2151,798,3610.73,208,1562.08,43,27.53,2287.79,6596.054010170722,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000243204.jpg,0.5740,1604,657,2797.59,208,1567.46,44,28.07,2197.2,5094.215222657642,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000261888.jpg,0.3549,2266,793,3736.3,208,1602.38,39,24.34,2247.06,6836.384634346755,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000262895.jpg,0.6470,1604,592,2694.91,208,1292.87,37,28.62,2318.84,4925.850600978337,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000281032.jpg,0.5197,1891,721,3204.26,208,1396.9,39,27.92,2053.28,5852.076618911175,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000289343.jpg,0.1316,2200,800,3658.92,211,1423.34,39,27.4,2252.03,6695.416350364963,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000297353.jpg,0.8710,1715,612,2846.84,212,1354.97,39,28.78,2428.4,5208.586351633078,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000314177.jpg,0.3635,1901,721,3224.95,208,1395.55,39,27.95,2048.99,5882.728175313059,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000329219.jpg,0.6122,2154,796,3608.91,208,1375.37,38,27.63,2229.91,6595.102544335867,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000333745.jpg,0.4077,1519,581,2592.6,208,1380.08,39,28.26,2358.63,4727.985704175513,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000365642.jpg,0.4738,2155,796,3606.98,208,1425.55,39,27.36,2217.44,6594.529707602339,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000383606.jpg,0.3760,1913,718,3232.26,208,1389.29,39,28.07,2070.21,5898.885222657642,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000384808.jpg,0.3166,2159,799,3618.54,208,1423.91,39,27.39,2215.95,6613.049675063892,1,
s25,q3vl,2B,Q8_0,Q8_0,max,128,000000393569.jpg,0.2476,1659,588,2743.28,208,1367.48,39,28.52,2421.15,5025.343113604489,1,
